target_end_date,target,location,observation
2026-06-23,insp_sitrep__cumulative_confirmed_deaths__daily,Mongbwalu,103
2026-06-23,insp_sitrep__cumulative_confirmed_deaths__daily,Musienene,2
2026-06-23,insp_sitrep__cumulative_confirmed_deaths__daily,NA,0
2026-06-23,insp_sitrep__cumulative_confirmed_deaths__daily,Nia Nia,3
2026-06-23,insp_sitrep__cumulative_confirmed_deaths__daily,Nizi,6
2026-06-23,insp_sitrep__cumulative_confirmed_deaths__daily,Nyankunde,9
2026-06-23,insp_sitrep__cumulative_confirmed_deaths__daily,Oicha,2
2026-06-23,insp_sitrep__cumulative_confirmed_deaths__daily,Rimba,0
2026-06-23,insp_sitrep__cumulative_confirmed_deaths__daily,Rwampara,37
2026-06-23,insp_sitrep__cumulative_confirmed_deaths__daily,Tchomia,0
2026-06-23,insp_sitrep__cumulative_confirmed_deaths__daily,Vuhovi,1
2026-06-23,insp_sitrep__national_cumulative_confirmed_cases__daily,DRC,1118
2026-06-23,insp_sitrep__national_cumulative_confirmed_deaths__daily,DRC,291
2026-06-23,insp_sitrep__national_cumulative_suspected_cases__daily,DRC,138
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Aru,3
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Aungba,6
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Bambu,14
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Beni,20
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Bunia,314
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Butembo,31
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Damas,4
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Drodro,1
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Fataki,1
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Gety,1
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Goma,1
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Kalunguta,2
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Kambala,1
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Katwa,33
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Kilo,9
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Komanda,13
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Kyondo,3
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Lita,26
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Logo,5
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Mabalako,1
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Mambasa,2
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Mangala,17
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Masereka,1
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Miti Murhesa,3
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Mongbwalu,245
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Musienene,2
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,NA,17
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Nia Nia,5
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Nizi,30
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Nyankunde,91
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Oicha,3
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Rimba,3
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Rwampara,237
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Tchomia,9
2026-06-24,insp_sitrep__cumulative_confirmed_cases__daily,Vuhovi,1
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Aru,1
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Aungba,2
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Bambu,2
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Beni,12
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Bunia,60
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Butembo,13
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Damas,0
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Fataki,0
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Gety,0
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Goma,0
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Kalunguta,1
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Kambala,1
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Katwa,20
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Kilo,1
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Komanda,3
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Kyondo,2
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Lita,6
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Logo,0
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Mabalako,0
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Mambasa,1
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Mangala,8
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Masereka,0
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Miti Murhesa,1
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Mongbwalu,105
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Musienene,2
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,NA,0
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Nia Nia,3
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Nizi,6
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Nyankunde,10
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Oicha,2
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Rimba,0
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Rwampara,40
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Tchomia,0
2026-06-24,insp_sitrep__cumulative_confirmed_deaths__daily,Vuhovi,1
2026-06-24,insp_sitrep__national_cumulative_confirmed_cases__daily,DRC,1155
2026-06-24,insp_sitrep__national_cumulative_confirmed_deaths__daily,DRC,304
2026-06-24,insp_sitrep__national_cumulative_suspected_cases__daily,DRC,154
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Aru,3
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Aungba,6
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Bambu,14
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Beni,22
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Bunia,323
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Butembo,33
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Damas,4
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Drodro,1
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Fataki,1
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Gety,1
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Goma,1
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Kalunguta,2
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Kambala,1
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Katwa,35
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Kilo,9
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Komanda,13
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Kyondo,3
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Lita,26
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Logo,7
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Mabalako,1
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Mambasa,2
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Mangala,17
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Masereka,1
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Miti Murhesa,3
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Mongbwalu,250
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Musienene,2
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,NA,17
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Nia Nia,5
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Nizi,32
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Oicha,3
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Rimba,3
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Rwampara,258
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Tchomia,10
2026-06-25,insp_sitrep__cumulative_confirmed_cases__daily,Vuhovi,1
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Aru,1
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Aungba,2
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Bambu,3
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Beni,13
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Bunia,64
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Butembo,14
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Damas,0
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Drodro,1
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Fataki,0
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Gety,0
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Goma,0
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Kalunguta,1
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Kambala,1
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Katwa,22
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Kilo,1
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Komanda,3
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Kyondo,2
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Lita,6
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Logo,0
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Mabalako,0
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Mambasa,1
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Mangala,8
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Masereka,0
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Miti Murhesa,1
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Mongbwalu,109
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Musienene,2
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,NA,0
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Nia Nia,3
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Nizi,6
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Nyankunde,11
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Oicha,2
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Rimba,0
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Rwampara,43
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Tchomia,0
2026-06-25,insp_sitrep__cumulative_confirmed_deaths__daily,Vuhovi,1
2026-06-25,insp_sitrep__national_cumulative_confirmed_cases__daily,DRC,1203
2026-06-25,insp_sitrep__national_cumulative_confirmed_deaths__daily,DRC,321
2026-06-25,insp_sitrep__national_cumulative_suspected_cases__daily,DRC,265
2026-06-27,insp_sitrep__national_cumulative_confirmed_cases__daily,DRC,1274
2026-06-27,insp_sitrep__national_cumulative_confirmed_deaths__daily,DRC,360
2026-06-27,insp_sitrep__national_cumulative_suspected_cases__daily,DRC,239
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Aru,3
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Aungba,6
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Bambu,16
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Beni,22
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Bunia,358
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Butembo,34
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Damas,5
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Drodro,3
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Fataki,1
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Gety,1
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Goma,1
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Kalunguta,2
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Kambala,1
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Katwa,45
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Kilo,9
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Komanda,16
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Kyondo,3
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Lita,29
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Logo,7
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Mabalako,1
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Mambasa,2
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Mandima,1
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Mangala,24
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Masereka,1
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Miti Murhesa,3
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Mongbwalu,258
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Musienene,3
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,NA,17
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Nia Nia,11
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Nizi,41
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Nyankunde,94
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Oicha,3
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Rimba,3
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Rwampara,295
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Tchomia,13
2026-06-29,insp_sitrep__cumulative_confirmed_cases__daily,Vuhovi,1
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Aru,1
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Aungba,2
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Bambu,4
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Beni,14
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Bunia,82
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Butembo,14
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Damas,0
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Drodro,3
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Fataki,0
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Gety,0
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Goma,0
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Kalunguta,1
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Kambala,1
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Katwa,27
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Kilo,1
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Komanda,5
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Kyondo,2
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Lita,9
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Logo,0
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Mabalako,0
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Mambasa,1
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Mandima,0
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Mangala,12
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Masereka,0
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Miti Murhesa,1
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Mongbwalu,123
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Musienene,2
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,NA,0
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Nia Nia,5
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Nizi,9
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Nyankunde,15
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Oicha,2
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Rimba,0
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Rwampara,60
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Tchomia,2
2026-06-29,insp_sitrep__cumulative_confirmed_deaths__daily,Vuhovi,1
2026-06-29,insp_sitrep__national_cumulative_confirmed_cases__daily,DRC,1333
2026-06-29,insp_sitrep__national_cumulative_confirmed_deaths__daily,DRC,399
2026-06-29,insp_sitrep__national_cumulative_suspected_cases__daily,DRC,309
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Aru,3
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Aungba,6
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Bambu,16
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Beni,24
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Bunia,387
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Butembo,34
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Damas,5
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Drodro,3
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Fataki,1
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Gety,1
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Goma,1
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Kalunguta,2
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Kambala,2
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Katwa,47
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Kilo,9
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Komanda,18
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Kyondo,3
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Lita,29
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Logo,7
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Lolwa,1
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Mabalako,1
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Mambasa,2
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Mandima,2
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Mangala,24
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Masereka,1
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Miti Murhesa,3
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Mongbwalu,264
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Musienene,3
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,NA,17
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Nia Nia,12
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Nizi,61
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Nyankunde,95
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Oicha,3
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Rimba,3
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Rwampara,301
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Tchomia,14
2026-06-30,insp_sitrep__cumulative_confirmed_cases__daily,Vuhovi,1
2026-06-30,insp_sitrep__cumulative_confirmed_deaths__daily,Aru,1
2026-06-30,insp_sitrep__cumulative_confirmed_deaths__daily,Aungba,2
2026-06-30,insp_sitrep__cumulative_confirmed_deaths__daily,Bambu,5
2026-06-30,insp_sitrep__cumulative_confirmed_deaths__daily,Beni,15
2026-06-30,insp_sitrep__cumulative_confirmed_deaths__daily,Bunia,94
2026-06-30,insp_sitrep__cumulative_confirmed_deaths__daily,Butembo,15
2026-06-30,insp_sitrep__cumulative_confirmed_deaths__daily,Damas,0
2026-06-30,insp_sitrep__cumulative_confirmed_deaths__daily,Drodro,3
2026-06-30,insp_sitrep__cumulative_confirmed_deaths__daily,Fataki,0
2026-06-30,insp_sitrep__cumulative_confirmed_deaths__daily,Gety,0
2026-06-30,insp_sitrep__cumulative_confirmed_deaths__daily,Goma,0
2026-06-30,insp_sitrep__cumulative_confirmed_deaths__daily,Kalunguta,1
2026-06-30,insp_sitrep__cumulative_confirmed_deaths__daily,Kambala,2
2026-06-30,insp_sitrep__cumulative_confirmed_deaths__daily,Katwa,33
2026-06-30,insp_sitrep__cumulative_confirmed_deaths__daily,Kilo,1
2026-06-30,insp_sitrep__cumulative_confirmed_deaths__daily,Komanda,5
2026-06-30,insp_sitrep__cumulative_confirmed_deaths__daily,Kyondo,2
